epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice,elapsed_train_time,elapsed_val_time,vram_current_training,vram_current_val,vram_peak_training,vram_peak_val,ram_used_training,ram_used_val
26.0,0.0001,0.4347801973625105,0.5337235113855695,0.6907552076857449,0.5311389411824697,0.42283198410776024,0.5609430494437964,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
27.0,0.0001,0.4322905977161563,0.5409103857876916,0.697291589700911,0.5132295720022939,0.4234040248853487,0.5661199759357093,209.0,40.0,0.0,0.0,75.0,75.0,2.0,2.0
28.0,0.0001,0.4277552394234404,0.5455929493853466,0.7010017072360906,0.5280952913307619,0.45393195921093976,0.589664011277997,208.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
29.0,0.0001,0.42767319667096043,0.5413983148046918,0.6973667281558897,0.4944052449954381,0.46161542521818283,0.601418016532665,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
30.0,0.0001,0.4162283171804584,0.5528488390086037,0.707324628300001,0.5184671852260618,0.464167884640978,0.6035699196631098,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
31.0,0.0001,0.4267869202458129,0.5415470153035895,0.6978471844303259,0.5103374488661016,0.4535725961318403,0.5918344781099284,208.0,42.0,0.0,0.0,75.0,75.0,2.0,2.0
32.0,0.0001,0.42007504421837477,0.5486453438240234,0.7046671368204522,0.5066598942059478,0.453746971273615,0.5944903061877808,209.0,40.0,0.0,0.0,75.0,75.0,2.0,2.0
33.0,0.0001,0.41493791390438467,0.5508359922586336,0.7053639305537062,0.5003130037261894,0.4631150044389207,0.6037214112084979,209.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
34.0,0.0001,0.4140392332660909,0.5527012714436396,0.7072117649864665,0.5108368691694574,0.44868616665261585,0.5870171412062187,208.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
35.0,0.0001,0.40864726523963774,0.5571009246773961,0.7111933683015106,0.4973876072912852,0.4531000365836363,0.5946835184579935,208.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
36.0,0.0001,0.40985758195118027,0.5546257696193643,0.7092266300235582,0.5333148403331742,0.40447644474713745,0.5423291636094627,209.0,45.0,0.0,0.0,75.0,75.0,2.0,2.0
37.0,0.0001,0.40339854456940477,0.562915085973021,0.7155324223590134,0.5016823865494884,0.45260226019821026,0.5939643913830156,214.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
38.0,0.0001,0.40855482743710886,0.5563903467211039,0.7106434221251967,0.5091632466517787,0.4655159891099671,0.6044861271955162,209.0,40.0,0.0,0.0,75.0,75.0,2.0,2.0
39.0,0.0001,0.40563655209784605,0.5566518882274495,0.710302063625674,0.48608657825156165,0.47752111152168003,0.6185690792628173,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
40.0,0.0001,0.40064831607195794,0.5621139316874822,0.7154219725818839,0.5174412726491405,0.46521255427627617,0.6024759340432148,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
41.0,0.0001,0.4008484771057051,0.5601637607914235,0.7134138160020974,0.5281687047636662,0.41785218889733056,0.5622193534427885,209.0,42.0,0.0,0.0,75.0,75.0,2.0,2.0
42.0,0.0001,0.39725163055925955,0.5669998386099071,0.7192050810392195,0.49950975689757576,0.45956018709691376,0.5995268444418266,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
43.0,0.0001,0.39468799817318817,0.5665473204641249,0.7195139976006518,0.48562705914508836,0.4798582726211808,0.6229061934938329,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
44.0,0.0001,0.38869412304187306,0.5715849567903217,0.7226670336842237,0.5271406048840128,0.43884608619678794,0.5724679417202054,210.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
45.0,0.0001,0.3853306642600468,0.5731976257119882,0.7249610791083864,0.49323916000495843,0.4558719434995019,0.5980189874336945,209.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
46.0,0.0001,0.38026262716371184,0.5750161618374238,0.7260599324372959,0.5205469663909892,0.43719549963836646,0.5723781147329899,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
47.0,0.0001,0.3838256273950849,0.5760567081974239,0.7268860544770733,0.5166471305349977,0.43033374456802936,0.5677779113643585,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
48.0,0.0001,0.37824984728073585,0.5832870288120974,0.7327125432244372,0.4837252416528709,0.4654025091845211,0.6081469559139702,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
49.0,0.0001,0.3836829720711222,0.5761285494334893,0.7270098374603441,0.5205851963358799,0.4489284957606747,0.5885674496327092,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
50.0,0.0001,0.37671238798267986,0.5792215994360607,0.7292641083233188,0.514715300609697,0.45483320840014174,0.596597519335907,209.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
51.0,0.0001,0.3777661571697313,0.5809368191073317,0.7305956062958897,0.5068871813150446,0.46094667838004255,0.6004011152933485,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
52.0,0.0001,0.3719033769807037,0.5870276743600108,0.7359146016643288,0.5089557491492988,0.46714650874632097,0.6083101013460109,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
53.0,0.0001,0.37744300365447997,0.5824714684500542,0.7322951466343651,0.5045359665879163,0.44686090200101675,0.5853249979149947,213.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
54.0,0.0001,0.3788414809776812,0.5819886139841813,0.7316786837903857,0.5115802034865362,0.43189360266485327,0.575850753419778,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
55.0,0.0001,0.3750058137640661,0.5808173395646883,0.7300086440768561,0.5075404797655588,0.4507189630341529,0.5927348578250712,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
56.0,0.0001,0.3647611215406535,0.5941781670745654,0.7419331098796492,0.5125572485791368,0.44978975059410753,0.5884755845234543,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
57.0,0.0001,0.36632030521120346,0.5862042316749523,0.7347607410759021,0.4933332846809906,0.4671271332196261,0.607018661315398,213.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
58.0,0.0001,0.3636526024463225,0.5978384810132658,0.744464487830576,0.5061833405712063,0.4566630026113573,0.5976109044985274,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
59.0,0.0001,0.3616949862971598,0.5992476973629324,0.7457029777520152,0.5087111139144336,0.4426055655788701,0.5831167379570179,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
60.0,0.0001,0.36693944493118597,0.5966901123807716,0.7430291643648563,0.5222763869706102,0.44561984140805067,0.5841799300173349,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
61.0,0.0001,0.359126529949052,0.5975215792587708,0.7442351598210328,0.5236362987813542,0.44572329511536257,0.5815780001410894,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
62.0,0.0001,0.35552501307458295,0.602905226407336,0.7486862846126668,0.506523697876703,0.45413703674606504,0.5946332565948477,214.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
63.0,0.0001,0.35090362557343074,0.6085413373328652,0.7525915922734645,0.5145026498249937,0.433997313090061,0.5767175306119154,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
64.0,0.0001,0.35493124127388,0.6027333215808718,0.7487705162052389,0.48633579530016396,0.4714762941178579,0.6131920459166713,209.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
65.0,0.0001,0.34384410429973994,0.6137375162927795,0.7570648486778233,0.496153937673549,0.47050854423710103,0.6104542966266286,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
66.0,0.0001,0.35353789189640356,0.5993455259887377,0.7453287602312417,0.5050156499481873,0.45805142388342884,0.6024129720263819,209.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
67.0,0.0001,0.36817928583038095,0.5928261226533096,0.7408955671623276,0.4839795614321401,0.4738915071873633,0.6153725887078261,209.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
68.0,0.0001,0.3603035061335077,0.5914301013311424,0.738852421293564,0.5095872757250078,0.44326284101716373,0.5824056998518858,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
69.0,0.0001,0.3501666887074101,0.606506344233045,0.7508587658480368,0.5073012182982295,0.4543485661286321,0.592410842856163,208.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
70.0,0.0001,0.3409132862577633,0.613822192350119,0.7570149904027066,0.5105815867121863,0.4423574184189754,0.5828116478420625,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
71.0,0.0001,0.3510131014244897,0.6038864220715631,0.7487804473901023,0.48933490715578193,0.46322141070434925,0.603590531704708,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
72.0,0.0001,0.3442800172129456,0.610980838128301,0.7541347789477594,0.5185128535490238,0.4403470641464054,0.5769748895924705,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
73.0,0.0001,0.3433556827355404,0.6105296417655662,0.7539036022920426,0.4899207440417583,0.47002514587769834,0.6105892163364068,208.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
74.0,0.0001,0.34273732097781434,0.6105727914025892,0.7541371158418019,0.5079293148279487,0.454530378712043,0.5935041242342204,209.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
75.0,0.0001,0.3412137333227664,0.6111714698314996,0.7547354872136922,0.5143960418540118,0.45099701025603683,0.5924671833208811,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
76.0,0.0001,0.3389118908619394,0.6123784256343542,0.7554426362644506,0.5122105295708502,0.44556414236693914,0.5848796450062373,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
77.0,0.0001,0.34702537449038756,0.6027411711713088,0.7482597750003176,0.4942705906924498,0.4510455666589809,0.5916636093709083,208.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
78.0,0.0001,0.34147097705578316,0.6169571497123482,0.7593580245919027,0.5015453981799898,0.46819241468561834,0.6089711109689093,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
79.0,0.0001,0.3292729170954957,0.6228612707736328,0.7642410333945456,0.5244557922725306,0.4406886669074567,0.58206154269175,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
80.0,0.0001,0.3234019908369804,0.6305521212164691,0.7695768290032386,0.5117024959887502,0.44160347804820116,0.5799343958973495,213.0,39.0,0.0,0.0,75.0,75.0,2.0,2.0
81.0,0.0001,0.33080977669784,0.6225580505748038,0.7636556577008952,0.5175170730220496,0.45732694769400184,0.5961814664858396,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
82.0,0.0001,0.3316428652831486,0.6183611518348565,0.7601631965811343,0.49701235843208685,0.45943040285897485,0.5956507779859961,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
83.0,0.0001,0.33071869982748614,0.6223006592470404,0.7634507942165868,0.5178912912865571,0.4549163467145301,0.5969512563036523,208.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
84.0,0.0001,0.3387799548859499,0.6174896764249853,0.7593367961615785,0.5175301840554319,0.4507326392257259,0.5901402321167131,209.0,38.0,0.0,0.0,75.0,75.0,2.0,2.0
