epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice,elapsed_train_time,elapsed_val_time,vram_current_training,vram_current_val,vram_peak_training,vram_peak_val,ram_used_training,ram_used_val
31.0,0.0001,1.0985654965043068,2.647590219406485e-09,0.001054451419706834,1.0988377386567283,4.272007450747986e-09,0.0006675419465878791,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
32.0,0.0001,1.0960953533649445,2.620770316572329e-09,0.0010507606574671458,1.0963940330817874,4.2616630760650555e-09,0.0006904884056362658,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
33.0,0.0001,1.0936411321163177,5.2129578259810805e-05,0.0011061615114124341,1.096622105372154,4.252957757010748e-09,0.0007265644135402154,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
34.0,0.0001,1.091335542500019,0.002364370087750185,0.0011341262930163834,1.090839771901147,4.403153318366763e-09,0.0008194195345274444,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
35.0,0.0001,1.0891132280230522,0.012552986813594888,0.0012321780878886328,1.0928551100068173,4.418864048318403e-09,0.0006306478156714597,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
36.0,0.0001,1.0868922770023346,0.025870526255154805,0.0011743856580440153,1.089250429875433,0.027867153765413002,0.0009897994967812715,13.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
37.0,0.0001,1.0853509977459908,0.03086791344496465,0.0012407178310444398,1.0867550265317583,0.002534856385644931,0.0008310551115051634,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
38.0,0.0001,1.0829769149422646,0.05514005792865857,0.0013386684266774545,1.082564970867782,0.00856080849870347,0.0008441968414481278,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
39.0,0.0001,1.0807447582483292,0.0626573526225388,0.0016278702983844055,1.0793659606222379,0.050004348222640646,0.0010169935798704341,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
40.0,0.0001,1.0788917914032936,0.0703202919898544,0.0014695472827545145,1.0796985875415264,0.05752058557363292,0.0010593817935069662,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
41.0,0.0001,1.0770950093865395,0.07982448607892448,0.0015026948312161289,1.0782794184603934,0.06763164944975905,0.0011760774614470813,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
42.0,0.0001,1.0753626227378845,0.0752009606987238,0.0017681769500961112,1.074995958872434,0.0924853375301337,0.0013291861980960324,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
43.0,0.0001,1.073887661099434,0.0877414157004853,0.0017311653193768342,1.0724443284805212,0.07789177234127495,0.0012804664382162951,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
44.0,0.0001,1.0715856924653053,0.12332245002510328,0.002177234342443779,1.0756376065776847,0.12588073164807329,0.001429825846259979,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
45.0,0.0001,1.0701153054833412,0.09401142145190997,0.0018037313678570832,1.065553193711965,0.07071157978853006,0.0017864993956866354,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
46.0,0.0001,1.068304494023323,0.10722471817752503,0.0020035369826495674,1.069156898617071,0.08915533640842681,0.0019764266413840317,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
47.0,0.0001,1.066462017595768,0.10477023027387214,0.0024534735612954215,1.069582775487738,0.10899264475845023,0.0016900177086235804,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
48.0,0.0001,1.064568191766739,0.1499720586438226,0.0025083258559929888,1.0670385616647322,0.12170494685676843,0.0019984173374226954,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
49.0,0.0001,1.0631326213479042,0.14865091970637756,0.0026229431392284707,1.0653378808565732,0.09540812241463714,0.0015764533560267025,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
50.0,0.0001,1.0620036348700523,0.12356069345887304,0.00244270058727756,1.0605073944996979,0.1262961833248854,0.001981689177915136,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
51.0,0.0001,1.0598192811012268,0.15512288727109025,0.002987023669323764,1.060918578320304,0.08993241055579589,0.0024384827970094763,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
52.0,0.0001,1.05797079205513,0.18042266779916896,0.0033514241907752224,1.0586823110526564,0.1352797451109576,0.002415557843087888,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
53.0,0.0001,1.0571527108550072,0.13244217407323705,0.0027331599667840306,1.0577908538829135,0.08585669779592173,0.002269669124380799,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
54.0,0.0001,1.055151380598545,0.1580070525642635,0.003451996323836297,1.0565055622219366,0.14139925064907322,0.0023870014551901457,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
55.0,0.0001,1.0539894849061966,0.15907244797252498,0.003145322509498314,1.0553741933262282,0.11876688325510619,0.0027168707963206476,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
56.0,0.0001,1.0519268736243248,0.19991556388803738,0.0037956014632465657,1.0539880108698614,0.15608322730107493,0.002290622124889869,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
57.0,0.0001,1.050599291920662,0.19988965292183558,0.003988233573736597,1.0520982048605796,0.19819138712632273,0.0024233870276826257,15.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
58.0,0.0001,1.0490087792277336,0.205877653275836,0.004346121925953355,1.0532731370063826,0.06498508381712131,0.0031746408846575697,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
59.0,0.0001,1.0482690185308456,0.17805930232048436,0.003968612466184043,1.0492251552430922,0.16475381093505584,0.0021139531336689782,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
60.0,0.0001,1.0462951734662056,0.19300428939244946,0.00462699189188943,1.0496787176293843,0.18116588353931948,0.002043031456716763,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
61.0,0.0001,1.0451384112238884,0.19936410856063674,0.0046246907684311545,1.0475361758032762,0.15340279915674168,0.0034543397124898816,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
62.0,0.0001,1.043703779578209,0.20809127316065593,0.0048931064261860824,1.046102438269362,0.20515261057165418,0.0025498202727293594,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
63.0,0.0001,1.0426912382245064,0.20958202407830462,0.004805647554834476,1.0427035692721436,0.17522916300510066,0.0031495331157635753,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
64.0,0.0001,1.0412134379148483,0.20630852751601733,0.005441341222703821,1.0448106715908159,0.14824158117151037,0.0038428140043444826,15.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
65.0,0.0001,1.0403213798999786,0.22336219388224685,0.005207934099895818,1.04034699693238,0.18600172669036277,0.003546679073995726,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
66.0,0.0001,1.0387676656246185,0.23116628195903682,0.005644074460227868,1.0417485654690846,0.21298149609757264,0.0027159851854859775,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
67.0,0.0001,1.0373262539505959,0.22067348924865626,0.006233924876927222,1.038160487083392,0.15031142448184356,0.003972053891597227,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
68.0,0.0001,1.0357004702091217,0.23679123732594226,0.006958074579900686,1.0364013789063793,0.07987525525406111,0.004830554052849387,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
69.0,0.0001,1.0348497703671455,0.2118062384596472,0.007015835166614608,1.0392643098777297,0.04264919244054379,0.002637413389074046,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
70.0,0.0001,1.0341369807720184,0.22132647899558022,0.006972566758831762,1.0338984956849093,0.1419227244112018,0.004086453967438803,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
71.0,0.0001,1.0334324687719345,0.19956065843134593,0.0067312957555779995,1.0396638239844371,0.03694108570173875,0.00376741130739133,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
72.0,0.0001,1.0336525589227676,0.16362073705051267,0.005639457446542816,1.0347062827503615,0.05560751979462933,0.0055514442122885635,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
73.0,0.0001,1.0313076302409172,0.1910489889417073,0.007119490516092315,1.0339153196852087,0.19196759161469226,0.003972408456552202,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
74.0,0.0001,1.0300230085849762,0.22668020525938065,0.007543908176959283,1.0320421113806255,0.09441110773888291,0.004570188722578613,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
75.0,0.0001,1.0284332185983658,0.22474810663064138,0.00861087652487336,1.0290543076682226,0.10424793926418195,0.006281252182062274,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
76.0,0.0001,1.027353972196579,0.24999154573769602,0.008768609792162462,1.028618007729956,0.08822571525756112,0.006288456365124928,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
77.0,0.0001,1.0259821563959122,0.24593789634499738,0.009275223460403152,1.02796258697402,0.1593182825771395,0.006188959819378158,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
78.0,0.0001,1.0247534215450287,0.26023330512154846,0.00985848336863241,1.0283844760582272,0.14325225833549263,0.00509143957284915,15.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
79.0,0.0001,1.0238109529018402,0.2552228806085878,0.009948978803339866,1.0260103025005363,0.1437423190277494,0.006095312046546266,15.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
80.0,0.0001,1.0230035409331322,0.26542063757833156,0.010102180883340079,1.0264774318468772,0.12465083463470558,0.006479937770006282,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
81.0,0.0001,1.0217436775565147,0.25719762796069723,0.010551214244010157,1.0259007592659213,0.24539191370432786,0.005298218722050942,13.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
82.0,0.0001,1.0205464512109756,0.2646539485351229,0.011182288905052695,1.0238714696323805,0.19873521195192762,0.006134677748100602,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
83.0,0.0001,1.019776925444603,0.28499174697432117,0.011197209755106042,1.0243175871628152,0.1953365269118914,0.005734595848290262,14.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
84.0,0.0001,1.0193208903074265,0.24197028184316888,0.011148156735465804,1.0220980954035528,0.20296865411507783,0.006084610510772812,15.0,3.0,0.0,0.0,72.0,72.0,2.0,2.0
