epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice,elapsed_train_time,elapsed_val_time,vram_current_training,vram_current_val,vram_peak_training,vram_peak_val,ram_used_training,ram_used_val
22.0,0.0001,0.9751757204532623,0.6105101270526292,0.07165931410207324,0.9726390616838322,0.34497762274498184,0.08015603084811442,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
23.0,0.0001,0.9669843713442484,0.635169381014432,0.07717333040775248,0.9723330874775731,0.3310323751695263,0.07651741494652228,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
24.0,0.0001,0.9597785810629527,0.6399399891464032,0.08239578624263351,0.9970382701518924,0.17835087864628038,0.04663715709799831,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
25.0,0.0001,0.9532955110073089,0.6241067710934642,0.0874733490050508,0.9546987954960313,0.26817108271472967,0.10262250340803702,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
26.0,0.0001,0.9465590099493663,0.6149522500588424,0.09301200814873986,0.9812266244444736,0.1791648909174938,0.057137208570430406,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
27.0,0.0001,0.942503829797109,0.5499773852349094,0.09649931057618595,0.9594317341959754,0.2185884269325227,0.0778936108386,27.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
28.0,0.0001,0.9313478310902913,0.607033047263907,0.10597375895704331,0.9298880017080973,0.3469161165262438,0.1078484399786046,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
29.0,0.0001,0.9207675099372864,0.6362047158571328,0.11573826745541119,0.9353662881740304,0.3166822764955908,0.10122611027356224,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
30.0,0.0001,0.9126316924889882,0.6216318529065779,0.123541433897828,0.9569579141084538,0.259892827030336,0.0766960159462188,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
31.0,0.0001,0.9027208586533865,0.6376513018597394,0.13331405654596598,0.8995874732039696,0.34996042660385673,0.1344503593769943,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
32.0,0.0001,0.8911623696486155,0.6634822577353687,0.14484844958265264,0.9056404025055641,0.30892018784698266,0.1300067733028236,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
33.0,0.0001,0.8785408576329549,0.6783423205272747,0.15850383880767324,0.903573845708093,0.2956025821985564,0.13119367862487297,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
34.0,0.0001,0.8665439069271088,0.6838825778970954,0.17136815932512317,0.8774335980415344,0.33895624157709575,0.15547590505927908,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
35.0,0.0001,0.8546160797278086,0.6767443387922513,0.18557979294102525,0.869193298872127,0.33481595271960835,0.16168568246711443,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
36.0,0.0001,0.8424905677636464,0.6593092676038063,0.2002920477212948,0.9149418792059255,0.24540303711908557,0.11232797843933891,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
37.0,0.0001,0.8320172528425852,0.6260065016384115,0.21353126643949727,0.9019666217094244,0.2962051430328479,0.1269006265402911,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
38.0,0.0001,0.8161886513233185,0.6472415598822961,0.23455816238058613,0.8921824610510538,0.2575372767397935,0.13668208533656553,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
39.0,0.0001,0.7977090100447337,0.667375938011906,0.25810834785189857,0.8426067676655081,0.30121284722549757,0.18842677905134206,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
40.0,0.0001,0.7749142269293467,0.7157708935238699,0.28592946498570854,0.8963223446247189,0.21542947277656946,0.13634955975768553,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
41.0,0.0001,0.7556522885958353,0.7285394459250839,0.3117106145200754,0.837354396664819,0.2820598302385924,0.2007299500565651,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
42.0,0.0001,0.7359895129998525,0.7243536242299896,0.3380234859504211,0.7992159751958625,0.33523718199349756,0.2410033682347719,27.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
43.0,0.0001,0.7181833724180857,0.7133935727349553,0.36498172128229905,0.8231683969497681,0.2937239394540627,0.21098839517129322,27.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
44.0,0.0001,0.6994133234024048,0.7051729670917932,0.388335603957778,0.9580470143362533,0.10786887581508567,0.06452159916875115,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
45.0,0.0001,0.68491885860761,0.6854911322605104,0.4103446140779941,0.799598193445871,0.2709283852441864,0.24297851586038724,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
46.0,0.0001,0.6552503009637197,0.7312178862975481,0.4502655939312863,0.8512951995051184,0.20456682495260745,0.18094642057216623,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
47.0,0.0001,0.6384141921997071,0.7196885160471606,0.47436617545808635,0.7888938341029855,0.3059095882770587,0.24991866494050877,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
48.0,0.0001,0.6096240520477295,0.7391069526612559,0.5086975757933837,0.7612072298693102,0.3137468534910596,0.2837314823560407,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
49.0,0.0001,0.5855365494887034,0.7538848999825543,0.5428816508216268,0.7650811796964601,0.31325134718309655,0.28398758806242735,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
50.0,0.0001,0.560995469490687,0.7581821430367867,0.5711887706313863,0.7379102568293727,0.3390222021229128,0.3103940632179079,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
51.0,0.0001,0.5405043095350266,0.769070555815965,0.6005568560035627,0.8772671305856039,0.15105842563056032,0.1648824748388207,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
52.0,0.0001,0.5174237151940664,0.7668104409371899,0.6252876545827328,0.7505965121956759,0.282218698143415,0.29734796395200086,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
53.0,0.0001,0.4960404763619105,0.7715253212772499,0.6513203009792216,0.7190373706263166,0.3223899074090119,0.33835345279303125,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
54.0,0.0001,0.4753980368375778,0.7830402681235155,0.6752723854587016,0.6761578113533729,0.3772988432663756,0.38496930616790537,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
55.0,0.0001,0.44949390888214114,0.7966651645473681,0.7045268330176124,0.7604182140771732,0.2623865460182945,0.2986884927343727,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
56.0,0.0001,0.44692670504252113,0.759693604833756,0.7026747437649922,0.7856826241626296,0.2469158549956886,0.2839389994150246,26.0,10.0,0.0,0.0,75.0,75.0,2.0,2.0
57.0,0.0001,0.4342145502567291,0.764299171269506,0.7199525672584991,0.6602496532506721,0.3555005878747819,0.40749991038062505,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
58.0,0.0001,0.41653501788775127,0.7683521443147487,0.7339722367135693,0.6828416752260785,0.3220484326772355,0.3905021889034044,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
59.0,0.0001,0.3949906547864278,0.7852509801345221,0.7583810699014205,0.7919907112454259,0.22794280332074157,0.27667793442156957,25.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
60.0,0.0001,0.3842461218436559,0.7829275655501485,0.7669454427157033,0.6927507907845253,0.2959567988178626,0.37291473248355056,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
61.0,0.0001,0.37671980758508045,0.7728608682793945,0.7686192948661038,0.8026574794636216,0.20537247529194289,0.25619771190640794,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
62.0,0.0001,0.35712827841440836,0.7881034078571062,0.7889744638010464,0.7202061470164809,0.28932982188538214,0.3488282158406526,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
63.0,0.0001,0.33789051274458565,0.8026288302484617,0.8057312016735055,0.6954585286073907,0.31083698945724036,0.3800354024097834,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
64.0,0.0001,0.32500152935584387,0.8154759737799648,0.8194651834352619,0.7242751578951991,0.2871160055086022,0.3592434369636214,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
65.0,0.0001,0.3104168275992076,0.8188185345970588,0.8280400788900226,0.8206983444302581,0.1758672069896659,0.24577996081660747,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
66.0,0.0001,0.31153692106405895,0.8099520048239128,0.8291543100812802,0.6804368994956793,0.317625622093945,0.40030768863801336,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
67.0,0.0001,0.2909905453523,0.8223342430455484,0.8410832988088471,0.6992094267246335,0.30858786802136945,0.3862752783612933,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
68.0,0.0001,0.28648583392302196,0.8199340674524738,0.8448186445777635,0.7473781718764194,0.24739144020302734,0.3302276458837601,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
69.0,0.0001,0.2756348326802254,0.8288536256839544,0.8545524215446536,0.7321120056995126,0.2833905744180743,0.35501955321156303,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
70.0,0.0001,0.27300619979699453,0.8213615845567666,0.8540269213053303,0.866015916646913,0.14336959672727084,0.2019056532582238,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
71.0,0.0001,0.26295820126930874,0.8302251305011191,0.86318484705956,0.7508349377055501,0.23716810085747253,0.3303711994895397,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
72.0,0.0001,0.25591643850008644,0.8285077227883703,0.8651806759888963,0.7698132243267325,0.21196699820233633,0.2971344035589364,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
73.0,0.0001,0.2511513963341713,0.8266461756298492,0.867561660091522,0.8634980584299842,0.1278045679757718,0.18831844313687776,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
74.0,0.0001,0.2507843151688576,0.8232802865254647,0.8682281551130313,0.6527319522791131,0.34261003202546986,0.4303867661203207,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
75.0,0.0001,0.25555893232425053,0.8108399534200832,0.8617609851324095,0.6935982205146967,0.290609722020194,0.39803031749051226,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
76.0,0.0001,0.23909820069869359,0.8243470200358317,0.8729750024850043,0.6857789283575013,0.30838133871949774,0.41099696827510496,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
77.0,0.0001,0.2413067524631818,0.8195277117217795,0.8719398209315916,0.6999454914137374,0.29323082621435415,0.38595199758650567,26.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
78.0,0.0001,0.24386431028445563,0.8078902845734027,0.8670283802434082,0.686669665713643,0.2998299788825979,0.40306213742391794,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
79.0,0.0001,0.2351216157277425,0.8145344163707254,0.8728234586684965,0.7259572273076966,0.2592455393307958,0.3506329910501911,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
80.0,0.0001,0.23106977790594102,0.8181622970677692,0.8764046711391483,0.6921080822168395,0.3003208885415832,0.392510801369845,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
81.0,0.0001,0.22533835570017496,0.8217825097350515,0.8799382746146441,0.6909154154533563,0.29942792985380434,0.39325977308352883,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
82.0,0.0001,0.21557138860225677,0.8257894729520728,0.8831620829245147,0.7849004767661871,0.19839178168093075,0.2885927632771292,26.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
83.0,0.0001,0.21050324787696204,0.8318031128623795,0.8881570695527384,0.7579603139744249,0.23282905235064483,0.3294794240781886,25.0,6.0,0.0,0.0,75.0,75.0,2.0,2.0
84.0,0.0001,0.2075826163093249,0.8339238215354566,0.8908294667786851,0.7040391966354015,0.2917219931338567,0.37729297722629657,25.0,5.0,0.0,0.0,75.0,75.0,2.0,2.0
