epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice,elapsed_train_time,elapsed_val_time,vram_current_training,vram_current_val,vram_peak_training,vram_peak_val,ram_used_training,ram_used_val
18.0,0.0001,0.4970012875656559,0.4914946569304433,0.6523408171654899,0.5249046612614747,0.4340948698312309,0.5735715101669793,247.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
19.0,0.0001,0.49339589599060685,0.5064401151005499,0.6663412720233721,0.548884328868654,0.4185828838390258,0.5591912634544519,245.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
20.0,0.0001,0.49027085610448495,0.4982663594728817,0.6578453741794704,0.5223116056197504,0.43973938932141216,0.5789626891349386,253.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
21.0,0.0001,0.4825793034205698,0.5137413089318601,0.6728560893201508,0.5219070490883904,0.42810618765128833,0.5719126307219979,244.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
22.0,0.0001,0.4749543062628132,0.5192126036573461,0.677793251811982,0.5096290449382662,0.43650460258879076,0.5778099817211378,250.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
23.0,0.0001,0.47282218882074095,0.5258124128306199,0.6834345931898727,0.5242250410163167,0.4095330048653549,0.5507669112461283,245.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
24.0,0.0001,0.4699814922801436,0.5272636564211063,0.6849489397110654,0.5249200936231633,0.4353236160641666,0.5783090965039536,249.0,48.0,0.0,0.0,75.0,75.0,2.0,2.0
25.0,0.0001,0.46824525306894355,0.5214176312709987,0.6793173328493852,0.5476808314349428,0.4179466047365026,0.5570858348086467,244.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
26.0,0.0001,0.4647403392073226,0.5288833367874068,0.6862161819596696,0.5207132219496274,0.4218166608996229,0.5655555683528787,252.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
27.0,0.0001,0.4563585022745067,0.5369547787156866,0.6939170765946655,0.5363244008432868,0.4391395896824322,0.5780208607285535,250.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
28.0,0.0001,0.4512816499153229,0.5484009840345623,0.703357481552576,0.5122093959332488,0.4462676672595936,0.5879477080381337,252.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
29.0,0.0001,0.4419906874225564,0.5485457915336467,0.702635071233392,0.5267345253390849,0.4394817109788351,0.580382201088978,246.0,45.0,0.0,0.0,75.0,75.0,2.0,2.0
30.0,0.0001,0.44646751033524945,0.5521212237506203,0.7067488884591449,0.5136063100938986,0.45402758155892287,0.5928875660224221,245.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
31.0,0.0001,0.43538358623850837,0.5626279574251155,0.7149589715581033,0.5324496302421027,0.42468536735011736,0.562545345814978,245.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
32.0,0.0001,0.4467163757510381,0.5463217038074747,0.7012974179592306,0.49612570578904075,0.44680658433942194,0.5894313525750636,240.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
33.0,0.0001,0.4396875918115655,0.5556399513527016,0.7095384167296016,0.5242597291318429,0.44198703046053606,0.5822930317511383,246.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
34.0,0.0001,0.43670211043463997,0.5533535348522953,0.7072852969446751,0.511489537697547,0.43802094371265965,0.5749612027220615,246.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
35.0,0.0001,0.4372412241893272,0.5522797508981298,0.7061393942823165,0.5069476745936362,0.4506292429289175,0.5903583550094251,246.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
36.0,0.0001,0.426392781714054,0.5688499179642399,0.7201532188768712,0.5406746274773248,0.4355797004541966,0.5742907961083858,253.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
37.0,0.0001,0.43152173179877945,0.5644699423280881,0.7165957944042971,0.5151260723121814,0.45270771161844536,0.5898229322212898,246.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
38.0,0.0001,0.4242478040595577,0.5642183233772466,0.7166484660318126,0.5505402260640891,0.40530187258730044,0.5419667715770701,248.0,48.0,0.0,0.0,75.0,75.0,2.0,2.0
39.0,0.0001,0.41988972768391647,0.573842741825088,0.724699951445617,0.5647147042700931,0.3842953071802643,0.5244203014539944,248.0,49.0,0.0,0.0,75.0,75.0,2.0,2.0
40.0,0.0001,0.4180618377070721,0.57198625646623,0.7227130271615508,0.5066796661682818,0.4561661812870335,0.5962177770381453,251.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
41.0,0.0001,0.42268040225113906,0.5679135151769472,0.7194362774274209,0.508600857847795,0.4588410291066827,0.5966638124452307,247.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
42.0,0.0001,0.4160000191975946,0.5756632183947682,0.7264551641401207,0.5284400333452972,0.4319926102416856,0.5672972792475292,250.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
43.0,0.0001,0.4047502737543354,0.5915663040546498,0.7390076662696593,0.4974204154955585,0.443590630460764,0.5862042651305247,246.0,45.0,0.0,0.0,75.0,75.0,2.0,2.0
44.0,0.0001,0.4152454894087086,0.5797904789602845,0.7301057098453102,0.5046104783091971,0.4419431016993335,0.5790067484464121,244.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
45.0,0.0001,0.4059940418866399,0.5851570870363387,0.7344102164635224,0.5203682748167874,0.42896801978756155,0.5653902643212669,251.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
46.0,0.0001,0.4053270809658586,0.5875537596383533,0.7360452245267157,0.5203766980054189,0.4448919814846711,0.5794447995297182,252.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
47.0,0.0001,0.4021736685543844,0.5901497768988394,0.7375400048884141,0.5251098331660743,0.43499106230633994,0.5721495176680848,245.0,49.0,0.0,0.0,75.0,75.0,2.0,2.0
48.0,0.0001,0.3965560938295436,0.6037076380999775,0.748925209177741,0.5109925306647833,0.4514064693367379,0.5913952095002875,252.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
49.0,0.0001,0.3996678199874212,0.59311889130911,0.7399317866327951,0.5275843665765595,0.4303438685084155,0.5708848825458678,247.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
50.0,0.0001,0.39669827188122764,0.5967679959734861,0.7427937550624772,0.533248906100617,0.4281950818711387,0.5629780873374368,251.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
51.0,0.0001,0.4043802046918706,0.5835485024782179,0.7327539250391705,0.5057579422777172,0.4474556239395877,0.5862227651537711,245.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
52.0,0.0001,0.3895091576221055,0.6064334441046567,0.7511962716151153,0.5131906543406972,0.45577465817178814,0.5920393797388482,246.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
53.0,0.0001,0.3974572983506608,0.5963997871691288,0.7426684151231666,0.5110700603399296,0.45057119866738743,0.5885091864119886,245.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
54.0,0.0001,0.3920077553963008,0.597139088667622,0.7434322502747451,0.5071177324146825,0.4549115617955789,0.5926227193305164,252.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
55.0,0.0001,0.3883252770525135,0.6009698943687005,0.7468894254890704,0.5041466753906999,0.46617379205121856,0.60395445756063,251.0,45.0,0.0,0.0,75.0,75.0,2.0,2.0
56.0,0.0001,0.38410434948459066,0.6102864792106308,0.7542809358936255,0.5110993986237025,0.45494879200898025,0.5919513125028418,246.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
57.0,0.0001,0.38304392600508586,0.6105932696965574,0.754487754419776,0.5439315973777875,0.4316841331350507,0.5689444665256783,249.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
58.0,0.0001,0.3829014246696479,0.6098285140190338,0.7539252164058847,0.5235302791192407,0.44225601164123307,0.576703655756382,250.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
59.0,0.0001,0.3769568041579364,0.6116572954949666,0.7549572809029258,0.5061909388179427,0.46266474615646436,0.6026402208213313,245.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
60.0,0.0001,0.376005169973798,0.6133032934630535,0.7564734597746684,0.5230882302302443,0.4295044274107002,0.5651258082267926,252.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
61.0,0.0001,0.37640675611487806,0.6156383329273115,0.7585496780262938,0.5222916170172571,0.4518848415037113,0.5909393624698585,245.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
62.0,0.0001,0.3766529862705159,0.6141748703961005,0.7572696234792156,0.506447419615611,0.4508461672538282,0.5901568112708174,251.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
63.0,0.0001,0.3704734606897994,0.6220501707219548,0.7629814728122374,0.49826246788490364,0.4672277305225108,0.6088656676400068,253.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
64.0,0.0001,0.36738555664069034,0.622942909675426,0.7639036285697286,0.49956856565403956,0.466006392479858,0.6064305756744298,246.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
65.0,0.0001,0.364148726712351,0.6262701824724094,0.766712687883221,0.5213469251248816,0.4393033868010884,0.5802505640422607,244.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
66.0,0.0001,0.36642589746680976,0.6232419718678396,0.7641856843072723,0.5202921736216009,0.45354715769589,0.591468192607097,251.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
67.0,0.0001,0.3671305213786968,0.6197999874391407,0.7612377996806258,0.5144300394181743,0.4352207172860312,0.5754716449986581,249.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
68.0,0.0001,0.3688477795213869,0.6192977269371711,0.7614455124284774,0.5122718286701181,0.4492250410329984,0.5896121968398595,246.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
69.0,0.0001,0.3614792975354685,0.6277495063572508,0.767491257890317,0.5126526534719864,0.4514298979629326,0.5858728169739295,244.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
70.0,0.0001,0.36402150809968986,0.6199782501932187,0.7614128300903436,0.5237290164241193,0.43899284072393707,0.5744083057367341,251.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
71.0,0.0001,0.3580588927518015,0.6305791936164813,0.7701899398444105,0.5148282806200484,0.43270055011698827,0.5723228502877806,244.0,43.0,0.0,0.0,75.0,75.0,2.0,2.0
72.0,0.0001,0.356866092459388,0.6356177024860202,0.773518591637763,0.556500359567234,0.418402828462278,0.5523401672085457,246.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
73.0,0.0001,0.3595148205042702,0.6267867621952083,0.7664083064328127,0.6500843958376863,0.27921991541509467,0.4043458889627287,252.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
74.0,0.0001,0.37618231972398825,0.6062600132710918,0.750692929109666,0.5090661298968634,0.45122259119111624,0.5893431317760487,246.0,49.0,0.0,0.0,75.0,75.0,2.0,2.0
75.0,0.0001,0.35602336075820334,0.6320494101913366,0.7704569484674334,0.5288327599595661,0.41721690419489027,0.5524083303510686,251.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
76.0,0.0001,0.3636982215900127,0.6213162613235643,0.7623249133203684,0.49587108726069157,0.4556800047612062,0.5938252799264627,250.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
77.0,0.0001,0.3457472436130047,0.6404279329743348,0.7772314069891206,0.5102292728732862,0.44128969781815836,0.5791222483950089,248.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
78.0,0.0001,0.35502850539880254,0.6290314166817687,0.7680667482633426,0.5819194109852653,0.3602707381662963,0.4911565137938132,252.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
79.0,0.0001,0.35682611422587746,0.6286760592822715,0.768206838215302,0.5403579796506339,0.41550726449534375,0.544289247080933,248.0,48.0,0.0,0.0,75.0,75.0,2.0,2.0
80.0,0.0001,0.3470100527756835,0.6421243121502902,0.7790483028126256,0.5122792490624049,0.4502665100538143,0.5861336626735212,246.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
81.0,0.0001,0.347234133630991,0.6370548490379059,0.7748696608392137,0.5410315133555048,0.4333054034564346,0.5656036876154772,245.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
82.0,0.0001,0.33392267954880245,0.6548520304309052,0.7886321547685567,0.4939236781511001,0.4590396230911283,0.5965747281115165,249.0,47.0,0.0,0.0,75.0,75.0,2.0,2.0
83.0,0.0001,0.34244252169785433,0.6470432955357295,0.7825005100663744,0.5258046774817066,0.4469517136502273,0.5827504042589986,246.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
84.0,0.0001,0.3358983120383465,0.6522540201505214,0.786209471851474,0.5160265543790764,0.45111721322194615,0.5869041688869517,246.0,46.0,0.0,0.0,75.0,75.0,2.0,2.0
